"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"울산광역시 북구청",울산광역시 북구 양정동 439-15,울산광역시 북구 양정동 439-15,어린이보호,4,200,360도전방면,30,2015-07,052-241-8877,35.544760,129.385226,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정3길 11 (양정동),울산광역시 북구 양정동 454-2,생활방범,3,200,360도전방면,30,2018-05,052-241-8877,35.544298,129.385839,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 466-21,울산광역시 북구 양정동 466-21,생활방범,3,130,360도전방면,30,2013-12,052-241-8877,35.543652,129.386784,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 477-7,울산광역시 북구 양정동 477-7,어린이보호,1,130,360도전방면,30,2010-08,052-241-8877,35.545680,129.385187,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 484-119,울산광역시 북구 양정동 484-119,어린이보호,2,200,360도전방면,30,2012-02,052-241-8877,35.546157,129.385217,2020-03-13
"울산광역시 북구청",울산광역시 북구 오치골5길 10-1 (양정동),울산광역시 북구 양정동 484-89,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.547008,129.385267,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 500-41,울산광역시 북구 양정동 500-41,생활방범,3,200,360도전방면,30,2014-11,052-241-8877,35.549910,129.384928,2020-03-13
"울산광역시 북구청",울산광역시 북구 치전1길 36-4 (양정동),울산광역시 북구 양정동 527-2,생활방범,1,200,360도전방면,30,2018-11,052-241-8877,35.541299,129.389514,2020-03-13
"울산광역시 북구청",울산광역시 북구 치전1길 36-4 (양정동),울산광역시 북구 양정동 527-2,어린이보호,2,200,360도전방면,30,2011-07,052-241-8877,35.541299,129.389514,2020-03-13
"울산광역시 북구청","울산광역시 북구 치전1길 24-6 (양정동, 그린빌리지)",울산광역시 북구 양정동 530-7,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.540923,129.388432,2020-03-13
"울산광역시 북구청",울산광역시 북구 치전1길 12 (양정동),울산광역시 북구 양정동 536-3,생활방범,4,200,360도전방면,30,2016-05,052-241-8877,35.540657,129.387499,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 541-6,울산광역시 북구 양정동 541-6,생활방범,5,200,360도전방면,30,2018-11,052-241-8877,35.541480,129.386702,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 551-22,울산광역시 북구 양정동 551-22,생활방범,3,200,360도전방면,30,2018-11,052-241-8877,35.541778,129.389056,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정1길 24 (양정동),울산광역시 북구 양정동 557,생활방범,5,200,360도전방면,30,2018-05,052-241-8877,35.542440,129.387992,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정5길 3-2 (양정동),울산광역시 북구 양정동 570-5,생활방범,4,130,360도전방면,30,2016-05,052-241-8877,35.543393,129.386252,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정6길 27 (양정동),울산광역시 북구 양정동 579,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.543790,129.385677,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 775-4,울산광역시 북구 양정동 775-4,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.548530,129.384243,2020-03-13
"울산광역시 북구청",울산광역시 북구 오치골2길 4 (양정동),울산광역시 북구 양정동 776-33,생활방범,1,200,360도전방면,30,2018-11,052-241-8877,35.547130,129.384405,2020-03-13
"울산광역시 북구청",울산광역시 북구 오치골2길 4 (양정동),울산광역시 북구 양정동 776-33,어린이보호,2,200,360도전방면,30,2011-07,052-241-8877,35.547130,129.384405,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정1길 35-1 (양정동),울산광역시 북구 양정동 805,생활방범,2,130,360도전방면,30,2012-08,052-241-8877,35.543665,129.388492,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정1길 35-1 (양정동),울산광역시 북구 양정동 산109-3,생활방범,3,200,360도전방면,30,2015-06,052-241-8877,35.543665,129.388492,2020-03-13
"울산광역시 북구청",울산광역시 북구 양정동 산18-1,울산광역시 북구 양정동 산18-1,생활방범,2,130,360도전방면,30,2014-06,052-241-8877,35.547685,129.395709,2020-03-13
"울산광역시 북구청",울산광역시 북구 어물동 1240-58,울산광역시 북구 어물동 1240-58,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.579802,129.450338,2020-03-13
"울산광역시 북구청",울산광역시 북구 화봉로 66-2 (연암동),울산광역시 북구 연암동 1094-1,쓰레기단속,1,200,쓰레기배출거점,30,2018-12,052-241-8877,35.587939,129.368095,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1369,울산광역시 북구 연암동 1369,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.581645,129.373074,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 187-1,울산광역시 북구 연암동 187-1,생활방범,4,200,360도전방면,30,2018-11,052-241-8877,35.577878,129.373804,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 213,울산광역시 북구 연암동 213,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.577973,129.373420,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 29,울산광역시 북구 연암동 29,쓰레기단속,1,200,쓰레기배출거점,30,2018-12,052-241-8877,35.577432,129.386793,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암2길 20 (연암동),울산광역시 북구 연암동 304-1,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.582175,129.369075,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암3길 5 (연암동),울산광역시 북구 연암동 312-15,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.581559,129.368341,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡6길 43 (연암동),울산광역시 북구 연암동 350-1,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.584533,129.368854,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡7길 1 (연암동),울산광역시 북구 연암동 360-14,쓰레기단속,1,200,쓰레기배출거점,30,2003-12,052-241-8877,35.587921,129.368510,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡16길 3 (연암동),울산광역시 북구 연암동 412-6,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.585316,129.364640,2020-03-13
"울산광역시 북구청","울산광역시 북구 상방5길 15-6 (연암동, 트윈빌라)",울산광역시 북구 연암동 489-5,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.582035,129.366175,2020-03-13
"울산광역시 북구청",울산광역시 북구 원연암1길 17-4 (연암동),울산광역시 북구 연암동 747-10,쓰레기단속,1,200,쓰레기배출거점,30,2018-12,052-241-8877,35.573095,129.361534,2020-03-13
"울산광역시 북구청",울산광역시 북구 산업로 970 (연암동),울산광역시 북구 연암동 966,재난재해,1,41,효문동주민센터앞도로,30,2009-12,052-241-8877,35.577747,129.361201,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 산77-7,울산광역시 북구 연암동 산77-7,쓰레기단속,1,200,쓰레기배출거점,30,2018-12,052-241-8877,35.577442,129.385965,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1093-6,울산광역시 북구 연암동 1093-6,생활방범,3,200,360도전방면,30,2012-02,052-241-8877,35.581674,129.368993,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1093-7,울산광역시 북구 연암동 1093-7,생활방범,3,200,360도전방면,30,2018-11,052-241-8877,35.582520,129.369040,2020-03-13
"울산광역시 북구청",울산광역시 북구 화봉로 66-2 (연암동),울산광역시 북구 연암동 1094-1,생활방범,2,200,360도전방면,30,2010-01,052-241-8877,35.587939,129.368095,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1094-6,울산광역시 북구 연암동 1094-6,생활방범,3,200,360도전방면,30,2012-08,052-241-8877,35.581308,129.366261,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1095-8,울산광역시 북구 연암동 1095-8,생활방범,3,130,360도전방면,30,2014-06,052-241-8877,35.583842,129.367761,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1101-3,울산광역시 북구 연암동 1101-3,어린이보호,3,200,360도전방면,30,2014-06,052-241-8877,35.583708,129.362904,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1310-9,울산광역시 북구 연암동 1310-9,차량방범,2,200,차도,30,2013-06,052-241-8877,35.578214,129.376800,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 1320-5,울산광역시 북구 연암동 1320-5,생활방범,3,130,360도전방면,30,2014-06,052-241-8877,35.581859,129.364616,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 181-7,울산광역시 북구 연암동 181-7,어린이보호,2,200,360도전방면,30,2013-06,052-241-8877,35.577561,129.373214,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 292,울산광역시 북구 연암동 292,어린이보호,5,200,360도전방면,30,2012-06,052-241-8877,35.585607,129.371068,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 292,울산광역시 북구 연암동 292,생활방범,3,200,360도전방면,30,2014-06,052-241-8877,35.585607,129.371068,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암5길 12 (연암동),울산광역시 북구 연암동 306-1,생활방범,4,200,360도전방면,30,2015-11,052-241-8877,35.581408,129.369632,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암6길 5 (연암동),울산광역시 북구 연암동 306-7,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.580662,129.369748,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 311,울산광역시 북구 연암동 311,생활방범,3,200,360도전방면,30,2014-06,052-241-8877,35.581612,129.368837,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암2길 11 (연암동),울산광역시 북구 연암동 314-15,생활방범,3,200,360도전방면,30,2018-11,052-241-8877,35.581857,129.368209,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡4길 35 (연암동),울산광역시 북구 연암동 354,어린이보호,3,200,360도전방면,30,2010-08,052-241-8877,35.585930,129.369729,2020-03-13
"울산광역시 북구청","울산광역시 북구 상방2길 43 (연암동, 국진아트빌라)",울산광역시 북구 연암동 364-1,생활방범,4,41,360도전방면,30,2016-05,052-241-8877,35.583730,129.368731,2020-03-13
"울산광역시 북구청","울산광역시 북구 두부곡4길 17 (연암동, 엘지진로아파트)",울산광역시 북구 연암동 370,생활방범,3,200,360도전방면,30,2015-11,052-241-8877,35.586518,129.367203,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡4길 32 (연암동),울산광역시 북구 연암동 371-6,어린이보호,5,200,360도전방면,30,2014-06,052-241-8877,35.585336,129.368466,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡1길 25 (연암동),울산광역시 북구 연암동 378,생활방범,3,200,360도전방면,30,2009-05,052-241-8877,35.584256,129.368572,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 379-5,울산광역시 북구 연암동 379-5,생활방범,3,200,360도전방면,30,2014-06,052-241-8877,35.583088,129.365883,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 395-14,울산광역시 북구 연암동 395-14,생활방범,2,200,360도전방면,30,2015-06,052-241-8877,35.584981,129.366633,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 402-2,울산광역시 북구 연암동 402-2,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.588082,129.364192,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡16길 22 (연암동),울산광역시 북구 연암동 403-4,생활방범,2,200,360도전방면,30,2017-06,052-241-8877,35.586205,129.365664,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 404-2,울산광역시 북구 연암동 404-2,생활방범,3,200,360도전방면,30,2014-06,052-241-8877,35.586421,129.365256,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡17길 13 (연암동),울산광역시 북구 연암동 408-4,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.586232,129.363731,2020-03-13
"울산광역시 북구청",울산광역시 북구 두부곡17길 3-2 (연암동),울산광역시 북구 연암동 410-5,생활방범,3,200,360도전방면,30,2015-11,052-241-8877,35.585503,129.363881,2020-03-13
"울산광역시 북구청",울산광역시 북구 상방1길 33 (연암동),울산광역시 북구 연암동 437-9,생활방범,2,200,360도전방면,30,2015-06,052-241-8877,35.582716,129.366552,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 산149-9,울산광역시 북구 연암동 산149-9,차량방범,2,130,차도,30,2010-09,052-241-8877,35.578903,129.395203,2020-03-13
"울산광역시 북구청",울산광역시 북구 연암동 산39,울산광역시 북구 연암동 산39,생활방범,5,200,360도전방면,30,2018-05,052-241-8877,35.584489,129.371909,2020-03-13
"울산광역시 북구청",울산광역시 북구 성내1길 6 (염포동),울산광역시 북구 염포동 1000-1,쓰레기단속,2,200,쓰레기배출거점,30,2016-07,052-241-8877,35.523638,129.399995,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포로 633 (염포동),울산광역시 북구 염포동 138-19,교통단속,3,130,360도전방면,30,2010-05,052-241-8877,35.535676,129.389270,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터2길 11 (염포동),울산광역시 북구 염포동 139-1,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.535872,129.389912,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 143-7,울산광역시 북구 염포동 143-7,생활방범,3,200,360도전방면,30,2015-06,052-241-8877,35.536646,129.390169,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포로 667 (염포동),울산광역시 북구 염포동 179,교통단속,3,130,360도전방면,30,2010-06,052-241-8877,35.533548,129.391619,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터6길 12 (염포동),울산광역시 북구 염포동 192-2,쓰레기단속,1,200,쓰레기배출거점,30,2011-12,052-241-8877,35.534675,129.390990,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 306-14,울산광역시 북구 염포동 306-14,쓰레기단속,1,200,쓰레기배출거점,30,2003-12,052-241-8877,35.536412,129.392426,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포로 739 (염포동),울산광역시 북구 염포동 456-1,쓰레기단속,2,200,쓰레기배출거점,30,2016-07,052-241-8877,35.528436,129.396764,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포로 615 (염포동),울산광역시 북구 염포동 98-4,교통단속,3,130,360도전방면,30,2012-06,052-241-8877,35.537043,129.388347,2020-03-13
"울산광역시 북구청",울산광역시 북구 성내4길 17 (염포동),울산광역시 북구 염포동 993-6,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.524856,129.402209,2020-03-13
"울산광역시 북구청",울산광역시 북구 성내4길 31 (염포동),울산광역시 북구 염포동 998-1,쓰레기단속,2,200,쓰레기배출거점,30,2016-07,052-241-8877,35.524147,129.400970,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 1010도,울산광역시 북구 염포동 1010도,생활방범,3,200,360도전방면,30,2012-02,052-241-8877,35.522701,129.399598,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터5길 10-8 (염포동),울산광역시 북구 염포동 138-2,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.536050,129.389911,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터8길 5-1 (염포동),울산광역시 북구 염포동 153,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.536517,129.391599,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 176-6,울산광역시 북구 염포동 176-6,어린이보호,1,130,360도전방면,30,2010-12,052-241-8877,35.534224,129.391506,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포로 665 (염포동),울산광역시 북구 염포동 184-2,어린이보호,1,200,360도전방면,30,2014-06,052-241-8877,35.533129,129.390935,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 190-4,울산광역시 북구 염포동 190-4,어린이보호,2,200,360도전방면,30,2015-07,052-241-8877,35.534232,129.390767,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터7길 10 (염포동),울산광역시 북구 염포동 275-8,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.533856,129.392958,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터1길 18 (염포동),울산광역시 북구 염포동 299-10,생활방범,5,200,360도전방면,30,2016-05,052-241-8877,35.534699,129.392084,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 363-6,울산광역시 북구 염포동 363-6,차량방범,2,130,차도,30,2010-01,052-241-8877,35.530693,129.393595,2020-03-13
"울산광역시 북구청",울산광역시 북구 중리7길 8 (염포동),울산광역시 북구 염포동 418-2,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.529336,129.396161,2020-03-13
"울산광역시 북구청",울산광역시 북구 중리8길 14 (염포동),울산광역시 북구 염포동 465,생활방범,4,200,360도전방면,30,2018-11,052-241-8877,35.529421,129.396630,2020-03-13
"울산광역시 북구청",울산광역시 북구 중리8길 8-2 (염포동),울산광역시 북구 염포동 468-6,생활방범,5,200,360도전방면,30,2018-11,052-241-8877,35.529296,129.397296,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 480-5,울산광역시 북구 염포동 480-5,생활방범,3,200,360도전방면,30,2015-06,052-241-8877,35.528568,129.397362,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 508-1,울산광역시 북구 염포동 508-1,생활방범,5,200,360도전방면,30,2017-06,052-241-8877,35.527455,129.398500,2020-03-13
"울산광역시 북구청",울산광역시 북구 중리10길 8 (염포동),울산광역시 북구 염포동 523-5,생활방범,5,200,360도전방면,30,2018-05,052-241-8877,35.528234,129.398548,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터7길 54 (염포동),울산광역시 북구 염포동 72,생활방범,4,200,360도전방면,30,2018-05,052-241-8877,35.537289,129.391071,2020-03-13
"울산광역시 북구청",울산광역시 북구 새장터4길 37 (염포동),울산광역시 북구 염포동 73-11,생활방범,3,200,360도전방면,30,2016-05,052-241-8877,35.536878,129.392118,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 810-4,울산광역시 북구 염포동 810-4,생활방범,4,200,360도전방면,30,2009-05,052-241-8877,35.521232,129.398051,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 88-3,울산광역시 북구 염포동 88-3,생활방범,3,130,360도전방면,30,2012-08,052-241-8877,35.537217,129.389860,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 967-1,울산광역시 북구 염포동 967-1,생활방범,4,200,360도전방면,30,2012-08,052-241-8877,35.535728,129.390021,2020-03-13
"울산광역시 북구청",울산광역시 북구 성내4길 7 (염포동),울산광역시 북구 염포동 993-1,생활방범,4,200,360도전방면,30,2018-11,052-241-8877,35.525343,129.403022,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 995-11,울산광역시 북구 염포동 995-11,생활방범,3,200,360도전방면,30,2013-05,052-241-8877,35.523939,129.401703,2020-03-13
"울산광역시 북구청",울산광역시 북구 염포동 산130,울산광역시 북구 염포동 산130,생활방범,3,200,360도전방면,30,2014-11,052-241-8877,35.529013,129.398572,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자1길 60-5 (정자동),울산광역시 북구 정자동 638-10,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.618594,129.450692,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자7길 37-2 (정자동),울산광역시 북구 정자동 67,쓰레기단속,1,200,쓰레기배출거점,30,2018-12,052-241-8877,35.618024,129.449159,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자1길 23-8 (정자동),울산광역시 북구 정자동 690,쓰레기단속,1,200,쓰레기배출거점,30,2003-12,052-241-8877,35.615908,129.449099,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자동 169-2,울산광역시 북구 정자동 169-2,생활방범,5,200,360도전방면,30,2018-05,052-241-8877,35.615104,129.448161,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자동 317,울산광역시 북구 정자동 317,어린이보호,2,200,360도전방면,30,2014-06,052-241-8877,35.614739,129.447084,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자동 321-1,울산광역시 북구 정자동 321-1,어린이보호,1,130,360도전방면,30,2010-08,052-241-8877,35.615879,129.447490,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자1길 7 (정자동),울산광역시 북구 정자동 621-8,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.614460,129.449563,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자7길 37-2 (정자동),울산광역시 북구 정자동 67,생활방범,3,41,360도전방면,30,2016-05,052-241-8877,35.618024,129.449159,2020-03-13
"울산광역시 북구청",울산광역시 북구 정자7길 28 (정자동),울산광역시 북구 정자동 676,생활방범,3,200,360도전방면,30,2015-11,052-241-8877,35.616998,129.449034,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1166-29,울산광역시 북구 중산동 1166-29,재난재해,1,41,동천강 오림보,30,2009-12,052-241-8877,35.657869,129.336125,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1166-29,울산광역시 북구 중산동 1166-29,재난재해,3,200,360도전방면,30,2018-06,052-241-8877,35.657869,129.336125,2020-03-13
"울산광역시 북구청",울산광역시 북구 화정4길 28 (중산동),울산광역시 북구 중산동 1166-72,쓰레기단속,1,200,쓰레기배출거점,30,2003-12,052-241-8877,35.661748,129.342957,2020-03-13
"울산광역시 북구청",울산광역시 북구 약수3길 17-1 (중산동),울산광역시 북구 중산동 1178-28,쓰레기단속,1,200,쓰레기배출거점,30,2018-12,052-241-8877,35.648379,129.344610,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1230-1,울산광역시 북구 중산동 1230-1,재난재해,2,200,동천강 속심이보,30,2016-05,052-241-8877,35.661311,129.335376,2020-03-13
"울산광역시 북구청","울산광역시 북구 신천로 105 (중산동, 오토밸리로 효성해링턴 플레이스 아파트)",울산광역시 북구 중산동 53-9,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.641115,129.348354,2020-03-13
"울산광역시 북구청",울산광역시 북구 이화5길 29-13 (중산동),울산광역시 북구 중산동 570-2,쓰레기단속,1,200,쓰레기배출거점,30,2018-05,052-241-8877,35.662206,129.336480,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 90-10,울산광역시 북구 중산동 90-10,쓰레기단속,1,200,쓰레기배출거점,30,2005-12,052-241-8877,35.648114,129.347733,2020-03-13
"울산광역시 북구청",울산광역시 북구 약수9길 2 (중산동),울산광역시 북구 중산동 1031,어린이보호,3,200,360도전방면,30,2015-07,052-241-8877,35.648625,129.342345,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1161-1,울산광역시 북구 중산동 1161-1,생활방범,2,130,360도전방면,30,2012-12,052-241-8877,35.664669,129.351082,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1166-29,울산광역시 북구 중산동 1166-29,생활방범,3,200,360도전방면,30,2010-01,052-241-8877,35.657869,129.336125,2020-03-13
"울산광역시 북구청",울산광역시 북구 화정4길 12 (중산동),울산광역시 북구 중산동 1166-46,어린이보호,3,200,360도전방면,30,2012-06,052-241-8877,35.661736,129.340717,2020-03-13
"울산광역시 북구청",울산광역시 북구 이화1길 19 (중산동),울산광역시 북구 중산동 1166-55,어린이보호,3,200,360도전방면,30,2015-07,052-241-8877,35.662082,129.342340,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1166-75,울산광역시 북구 중산동 1166-75,어린이보호,1,130,360도전방면,30,2010-08,052-241-8877,35.661675,129.344007,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1178-48,울산광역시 북구 중산동 1178-48,생활방범,4,200,360도전방면,30,2016-06,052-241-8877,35.651670,129.350520,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1178-5,울산광역시 북구 중산동 1178-5,어린이보호,3,200,360도전방면,30,2010-08,052-241-8877,35.647314,129.341105,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1185,울산광역시 북구 중산동 1185,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.647765,129.347451,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1186-6,울산광역시 북구 중산동 1186-6,생활방범,3,130,360도전방면,30,2013-05,052-241-8877,35.646176,129.343714,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1200-1,울산광역시 북구 중산동 1200-1,생활방범,2,130,360도전방면,30,2015-06,052-241-8877,35.659122,129.341811,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1260-2,울산광역시 북구 중산동 1260-2,생활방범,2,200,360도전방면,30,2013-06,052-241-8877,35.652762,129.357562,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1291,울산광역시 북구 중산동 1291,어린이보호,4,200,360도전방면,30,2018-05,052-241-8877,35.653937,129.351674,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1294,울산광역시 북구 중산동 1294,어린이보호,4,200,360도전방면,30,2018-05,052-241-8877,35.653307,129.349145,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 1302,울산광역시 북구 중산동 1302,어린이보호,5,200,360도전방면,30,2018-05,052-241-8877,35.651253,129.351529,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 131,울산광역시 북구 중산동 131,생활방범,3,200,360도전방면,30,2016-06,052-241-8877,35.652073,129.350704,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 156-4,울산광역시 북구 중산동 156-4,어린이보호,4,200,360도전방면,30,2017-06,052-241-8877,35.649392,129.352701,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 156-4,울산광역시 북구 중산동 156-4,어린이보호,3,200,360도전방면,30,2017-06,052-241-8877,35.649392,129.352701,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 186-18,울산광역시 북구 중산동 186-18,생활방범,4,200,360도전방면,30,2016-06,052-241-8877,35.652834,129.351191,2020-03-13
"울산광역시 북구청",울산광역시 북구 갓안2길 27 (중산동),울산광역시 북구 중산동 498-2,어린이보호,2,200,360도전방면,30,2014-06,052-241-8877,35.667284,129.342086,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 53-1,울산광역시 북구 중산동 53-1,어린이보호,3,200,360도전방면,30,2017-06,052-241-8877,35.647705,129.353612,2020-03-13
"울산광역시 북구청","울산광역시 북구 이화5길 29-3 (중산동, 이화한라동아아파트)",울산광역시 북구 중산동 566-1,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.662336,129.337076,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 569,울산광역시 북구 중산동 569,생활방범,2,200,360도전방면,30,2017-04,052-241-8877,35.661646,129.336894,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 631-2,울산광역시 북구 중산동 631-2,생활방범,2,200,360도전방면,30,2010-01,052-241-8877,35.662134,129.339189,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 667-6,울산광역시 북구 중산동 667-6,어린이보호,3,200,360도전방면,30,2014-06,052-241-8877,35.659662,129.342648,2020-03-13
"울산광역시 북구청",울산광역시 북구 이화1길 1-2 (중산동),울산광역시 북구 중산동 682-23,생활방범,3,200,360도전방면,30,2017-06,052-241-8877,35.662276,129.340846,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 742-2,울산광역시 북구 중산동 742-2,생활방범,4,200,360도전방면,30,2017-06,052-241-8877,35.657250,129.341515,2020-03-13
"울산광역시 북구청",울산광역시 북구 중산동 88-12,울산광역시 북구 중산동 88-12,생활방범,3,200,360도전방면,30,2018-05,052-241-8877,35.648005,129.349421,2020-03-13
